Wall time,Step,Value
1739167475.3863318,0,83.30774688720703
1739167478.2767642,1,48.73881530761719
1739167481.0624888,2,119.95393371582031
1739167483.8555932,3,155.4337921142578
1739167486.680473,4,43.41518783569336
1739167489.5411983,5,1609.7255859375
1739167492.3609667,6,106.59867858886719
1739167495.2612321,7,40.081172943115234
1739167498.12621,8,149.47950744628906
1739167500.9652507,9,48.58850860595703
